postcode,SA2,2021,Area Name,2026
3444,204011060.0,4632.0,Seymour Region,"4,562"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021028.0,9145.0,Castlemaine Region,"9,050"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021026.0,8306.0,Bendigo Region - South,"9,332"
3444,202021028.0,9145.0,Castlemaine Region,"9,050"
3444,202021029.0,5023.0,Heathcote,"4,999"
3444,202021026.0,8306.0,Bendigo Region - South,"9,332"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021028.0,9145.0,Castlemaine Region,"9,050"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,201021011.0,9870.0,Daylesford,"9,759"
3446,202021028.0,9145.0,Castlemaine Region,"9,050"
3446,202021030.0,10494.0,Kyneton,"11,086"
3447,202021028.0,9145.0,Castlemaine Region,"9,050"
3448,202021028.0,9145.0,Castlemaine Region,"9,050"
3448,202021028.0,9145.0,Castlemaine Region,"9,050"
3448,202021028.0,9145.0,Castlemaine Region,"9,050"
3450,202021027.0,11285.0,Castlemaine,"11,937"
3450,202021027.0,11285.0,Castlemaine,"11,937"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021027.0,11285.0,Castlemaine,"11,937"
3451,202021027.0,11285.0,Castlemaine,"11,937"
3451,202021027.0,11285.0,Castlemaine,"11,937"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021027.0,11285.0,Castlemaine,"11,937"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021027.0,11285.0,Castlemaine,"11,937"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3451,202021028.0,9145.0,Castlemaine Region,"9,050"
3453,202021028.0,9145.0,Castlemaine Region,"9,050"
3453,202021028.0,9145.0,Castlemaine Region,"9,050"
3453,202021026.0,8306.0,Bendigo Region - South,"9,332"
3453,202021028.0,9145.0,Castlemaine Region,"9,050"
3458,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3458,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3458,202021030.0,10494.0,Kyneton,"11,086"
3458,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3458,201021011.0,9870.0,Daylesford,"9,759"
3458,201021011.0,9870.0,Daylesford,"9,759"
3458,201021011.0,9870.0,Daylesford,"9,759"
3458,201021011.0,9870.0,Daylesford,"9,759"
3458,202021031.0,7908.0,Woodend,"8,281"
3460,201021011.0,9870.0,Daylesford,"9,759"
3460,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021012.0,6337.0,Gordon (Vic.),"6,238"
3461,202021028.0,9145.0,Castlemaine Region,"9,050"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,201021011.0,9870.0,Daylesford,"9,759"
3461,202021028.0,9145.0,Castlemaine Region,"9,050"
3462,202021028.0,9145.0,Castlemaine Region,"9,050"
3462,202021028.0,9145.0,Castlemaine Region,"9,050"
3462,202021028.0,9145.0,Castlemaine Region,"9,050"
3462,202021028.0,9145.0,Castlemaine Region,"9,050"
3462,202021028.0,9145.0,Castlemaine Region,"9,050"
3462,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202031033.0,7230.0,Loddon,"6,928"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021026.0,8306.0,Bendigo Region - South,"9,332"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202021028.0,9145.0,Castlemaine Region,"9,050"
3463,202031033.0,7230.0,Loddon,"6,928"
3464,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031013.0,3498.0,Avoca,"3,394"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031016.0,8116.0,Maryborough (Vic.),"8,325"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031013.0,3498.0,Avoca,"3,394"
3465,201031013.0,3498.0,Avoca,"3,394"
3465,201031013.0,3498.0,Avoca,"3,394"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3465,201031017.0,5475.0,Maryborough Region,"5,509"
3467,201031013.0,3498.0,Avoca,"3,394"
3467,201031013.0,3498.0,Avoca,"3,394"
3468,201031013.0,3498.0,Avoca,"3,394"
3468,201031014.0,4618.0,Beaufort,"4,561"
3469,201031013.0,3498.0,Avoca,"3,394"
3469,201031013.0,3498.0,Avoca,"3,394"
3469,201031014.0,4618.0,Beaufort,"4,561"
3469,201031013.0,3498.0,Avoca,"3,394"
3469,201031013.0,3498.0,Avoca,"3,394"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,202031033.0,7230.0,Loddon,"6,928"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3472,201031017.0,5475.0,Maryborough Region,"5,509"
3475,201031017.0,5475.0,Maryborough Region,"5,509"
3475,201031017.0,5475.0,Maryborough Region,"5,509"
3475,201031017.0,5475.0,Maryborough Region,"5,509"
3475,202031033.0,7230.0,Loddon,"6,928"
3475,202031033.0,7230.0,Loddon,"6,928"
3475,215011391.0,3429.0,St Arnaud,"3,058"
3475,202031033.0,7230.0,Loddon,"6,928"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215031400.0,6134.0,Buloke,"5,742"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,201031013.0,3498.0,Avoca,"3,394"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3477,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,202031033.0,7230.0,Loddon,"6,928"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215031400.0,6134.0,Buloke,"5,742"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,201031013.0,3498.0,Avoca,"3,394"
3478,215031400.0,6134.0,Buloke,"5,742"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,201031013.0,3498.0,Avoca,"3,394"
3478,201031013.0,3498.0,Avoca,"3,394"
3478,201031013.0,3498.0,Avoca,"3,394"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,201031013.0,3498.0,Avoca,"3,394"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011391.0,3429.0,St Arnaud,"3,058"
3478,215011392.0,8465.0,Stawell,"7,848"
3478,201031013.0,3498.0,Avoca,"3,394"
3478,215031400.0,6134.0,Buloke,"5,742"
3480,215011394.0,6454.0,Yarriambiack,"6,150"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215011394.0,6454.0,Yarriambiack,"6,150"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215031400.0,6134.0,Buloke,"5,742"
3480,215011391.0,3429.0,St Arnaud,"3,058"
3480,215011391.0,3429.0,St Arnaud,"3,058"
3480,215011391.0,3429.0,St Arnaud,"3,058"
3482,215031400.0,6134.0,Buloke,"5,742"
3482,215031400.0,6134.0,Buloke,"5,742"
3482,215031400.0,6134.0,Buloke,"5,742"
3482,215031400.0,6134.0,Buloke,"5,742"
3482,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3483,215031400.0,6134.0,Buloke,"5,742"
3485,215031400.0,6134.0,Buloke,"5,742"
3485,215031400.0,6134.0,Buloke,"5,742"
3485,215031400.0,6134.0,Buloke,"5,742"
3485,215011394.0,6454.0,Yarriambiack,"6,150"
3487,215011394.0,6454.0,Yarriambiack,"6,150"
3488,215011394.0,6454.0,Yarriambiack,"6,150"
3488,215011394.0,6454.0,Yarriambiack,"6,150"
3488,215031400.0,6134.0,Buloke,"5,742"
3489,215011394.0,6454.0,Yarriambiack,"6,150"
3490,215021398.0,3709.0,Mildura Region,"3,503"
3490,215021398.0,3709.0,Mildura Region,"3,503"
3490,215021398.0,3709.0,Mildura Region,"3,503"
3490,215021398.0,3709.0,Mildura Region,"3,503"
3490,215021398.0,3709.0,Mildura Region,"3,503"
3490,215021398.0,3709.0,Mildura Region,"3,503"
3490,215021398.0,3709.0,Mildura Region,"3,503"
3490,215021398.0,3709.0,Mildura Region,"3,503"
3491,215021398.0,3709.0,Mildura Region,"3,503"
3494,215021398.0,3709.0,Mildura Region,"3,503"
3494,215021398.0,3709.0,Mildura Region,"3,503"
3494,215021398.0,3709.0,Mildura Region,"3,503"
3494,215021398.0,3709.0,Mildura Region,"3,503"
3496,215021399.0,6123.0,Red Cliffs,"6,239"
3496,215021398.0,3709.0,Mildura Region,"3,503"
3496,215021398.0,3709.0,Mildura Region,"3,503"
3496,215021398.0,3709.0,Mildura Region,"3,503"
3496,215021398.0,3709.0,Mildura Region,"3,503"
3496,215021398.0,3709.0,Mildura Region,"3,503"
3496,215021398.0,3709.0,Mildura Region,"3,503"
3496,215021399.0,6123.0,Red Cliffs,"6,239"
3496,215021399.0,6123.0,Red Cliffs,"6,239"
3496,215021398.0,3709.0,Mildura Region,"3,503"
3498,215021395.0,7679.0,Irymple,"7,358"
3500,215021470.0,16417.0,Mildura - South,"16,887"
3500,215021470.0,16417.0,Mildura - South,"16,887"
3500,215021469.0,18088.0,Mildura - North,"19,578"
3501,215021398.0,3709.0,Mildura Region,"3,503"
3501,215021398.0,3709.0,Mildura Region,"3,503"
3501,215021470.0,16417.0,Mildura - South,"16,887"
3501,215021470.0,16417.0,Mildura - South,"16,887"
3501,215021395.0,7679.0,Irymple,"7,358"
3502,215021470.0,16417.0,Mildura - South,"16,887"
3505,215021396.0,4953.0,Merbein,"5,014"
3505,215021396.0,4953.0,Merbein,"5,014"
3505,215021396.0,4953.0,Merbein,"5,014"
3505,215021396.0,4953.0,Merbein,"5,014"
3505,215021396.0,4953.0,Merbein,"5,014"
3505,215021398.0,3709.0,Mildura Region,"3,503"
3505,215021396.0,4953.0,Merbein,"5,014"
3506,215021398.0,3709.0,Mildura Region,"3,503"
3507,215021398.0,3709.0,Mildura Region,"3,503"
3509,215021398.0,3709.0,Mildura Region,"3,503"
3509,215021398.0,3709.0,Mildura Region,"3,503"
3512,215021398.0,3709.0,Mildura Region,"3,503"
3512,215021398.0,3709.0,Mildura Region,"3,503"
3512,215021398.0,3709.0,Mildura Region,"3,503"
3515,202021026.0,8306.0,Bendigo Region - South,"9,332"
3515,202021026.0,8306.0,Bendigo Region - South,"9,332"
3515,202021026.0,8306.0,Bendigo Region - South,"9,332"
3516,202031033.0,7230.0,Loddon,"6,928"
3516,202031033.0,7230.0,Loddon,"6,928"
3516,202031033.0,7230.0,Loddon,"6,928"
3516,202031033.0,7230.0,Loddon,"6,928"
3516,202021026.0,8306.0,Bendigo Region - South,"9,332"
3516,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3517,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,215031400.0,6134.0,Buloke,"5,742"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,202031033.0,7230.0,Loddon,"6,928"
3518,215031400.0,6134.0,Buloke,"5,742"
3520,202031033.0,7230.0,Loddon,"6,928"
3520,202031033.0,7230.0,Loddon,"6,928"
3520,202031033.0,7230.0,Loddon,"6,928"
3521,204011060.0,4632.0,Seymour Region,"4,562"
3522,204011060.0,4632.0,Seymour Region,"4,562"
3522,204011060.0,4632.0,Seymour Region,"4,562"
3522,204011060.0,4632.0,Seymour Region,"4,562"
3523,202021029.0,5023.0,Heathcote,"4,999"
3523,202021029.0,5023.0,Heathcote,"4,999"
3523,202021029.0,5023.0,Heathcote,"4,999"
3523,202021029.0,5023.0,Heathcote,"4,999"
3523,204011060.0,4632.0,Seymour Region,"4,562"
3523,202021029.0,5023.0,Heathcote,"4,999"
3523,202021029.0,5023.0,Heathcote,"4,999"
3523,204011058.0,4507.0,Nagambie,"4,692"
3523,202021029.0,5023.0,Heathcote,"4,999"
3523,202021029.0,5023.0,Heathcote,"4,999"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,202031033.0,7230.0,Loddon,"6,928"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,202031033.0,7230.0,Loddon,"6,928"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,202031033.0,7230.0,Loddon,"6,928"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,202031033.0,7230.0,Loddon,"6,928"
3525,202031033.0,7230.0,Loddon,"6,928"
3525,215031400.0,6134.0,Buloke,"5,742"
3525,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031401.0,6664.0,Gannawarra,"6,471"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3527,215031400.0,6134.0,Buloke,"5,742"
3529,215031400.0,6134.0,Buloke,"5,742"
3529,215031400.0,6134.0,Buloke,"5,742"
3530,215031400.0,6134.0,Buloke,"5,742"
3530,215031400.0,6134.0,Buloke,"5,742"
3530,215031400.0,6134.0,Buloke,"5,742"
3530,215031400.0,6134.0,Buloke,"5,742"
3531,215031400.0,6134.0,Buloke,"5,742"
3531,215031400.0,6134.0,Buloke,"5,742"
3531,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215021398.0,3709.0,Mildura Region,"3,503"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3533,215031400.0,6134.0,Buloke,"5,742"
3537,202031033.0,7230.0,Loddon,"6,928"
3537,202031033.0,7230.0,Loddon,"6,928"
3537,202031033.0,7230.0,Loddon,"6,928"
3537,202031033.0,7230.0,Loddon,"6,928"
3537,202031033.0,7230.0,Loddon,"6,928"
3537,202031033.0,7230.0,Loddon,"6,928"
3537,202031033.0,7230.0,Loddon,"6,928"
3537,202031033.0,7230.0,Loddon,"6,928"
3537,202031033.0,7230.0,Loddon,"6,928"
3540,215031401.0,6664.0,Gannawarra,"6,471"
3540,215031401.0,6664.0,Gannawarra,"6,471"
3540,215031401.0,6664.0,Gannawarra,"6,471"
3540,215031401.0,6664.0,Gannawarra,"6,471"
3542,215031400.0,6134.0,Buloke,"5,742"
3542,215031401.0,6664.0,Gannawarra,"6,471"
3542,215031400.0,6134.0,Buloke,"5,742"
3542,215031400.0,6134.0,Buloke,"5,742"
3544,215031405.0,6462.0,Swan Hill Region,"5,897"
3544,215031405.0,6462.0,Swan Hill Region,"5,897"
3544,215031405.0,6462.0,Swan Hill Region,"5,897"
3544,215031400.0,6134.0,Buloke,"5,742"
3544,215031405.0,6462.0,Swan Hill Region,"5,897"
3544,215031405.0,6462.0,Swan Hill Region,"5,897"
3544,215031405.0,6462.0,Swan Hill Region,"5,897"
3546,215031405.0,6462.0,Swan Hill Region,"5,897"
3546,215031405.0,6462.0,Swan Hill Region,"5,897"
3546,215031405.0,6462.0,Swan Hill Region,"5,897"
3546,215031405.0,6462.0,Swan Hill Region,"5,897"
3546,215031405.0,6462.0,Swan Hill Region,"5,897"
3546,215031405.0,6462.0,Swan Hill Region,"5,897"
3546,215031405.0,6462.0,Swan Hill Region,"5,897"
3549,215031405.0,6462.0,Swan Hill Region,"5,897"
3549,215031405.0,6462.0,Swan Hill Region,"5,897"
3549,215031403.0,3753.0,Robinvale,"3,248"
3549,215031405.0,6462.0,Swan Hill Region,"5,897"
3549,215031403.0,3753.0,Robinvale,"3,248"
3549,215031403.0,3753.0,Robinvale,"3,248"
3549,215031403.0,3753.0,Robinvale,"3,248"
3549,215031403.0,3753.0,Robinvale,"3,248"
3549,215031403.0,3753.0,Robinvale,"3,248"
3549,215031403.0,3753.0,Robinvale,"3,248"
3549,215031405.0,6462.0,Swan Hill Region,"5,897"
3549,215031405.0,6462.0,Swan Hill Region,"5,897"
3550,202011018.0,14951.0,Bendigo,"15,294"
3550,202011021.0,9420.0,Flora Hill - Spring Gully,"10,163"
3550,202021026.0,8306.0,Bendigo Region - South,"9,332"
3550,202011020.0,13925.0,East Bendigo - Kennington,"14,044"
3550,202011021.0,9420.0,Flora Hill - Spring Gully,"10,163"
3550,202011018.0,14951.0,Bendigo,"15,294"
3550,202011020.0,13925.0,East Bendigo - Kennington,"14,044"
3550,202011018.0,14951.0,Bendigo,"15,294"
3550,202011018.0,14951.0,Bendigo,"15,294"
3550,202011021.0,9420.0,Flora Hill - Spring Gully,"10,163"
3550,202011019.0,12923.0,California Gully - Eaglehawk,"14,738"
3550,202011021.0,9420.0,Flora Hill - Spring Gully,"10,163"
3550,202011020.0,13925.0,East Bendigo - Kennington,"14,044"
3550,202011018.0,14951.0,Bendigo,"15,294"
3550,202011018.0,14951.0,Bendigo,"15,294"
3550,202011025.0,14444.0,White Hills - Ascot,"17,644"
3551,202031033.0,7230.0,Loddon,"6,928"
3551,202031033.0,7230.0,Loddon,"6,928"
3551,202011025.0,14444.0,White Hills - Ascot,"17,644"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202021029.0,5023.0,Heathcote,"4,999"
3551,202031032.0,4906.0,Bendigo Region - North,"4,802"
3551,202031032.0,4906.0,Bendigo Region - North,"4,802"
3551,202011018.0,14951.0,Bendigo,"15,294"
3551,216011410.0,4166.0,Rushworth,"3,916"
3551,202011025.0,14444.0,White Hills - Ascot,"17,644"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202011025.0,14444.0,White Hills - Ascot,"17,644"
3551,202011025.0,14444.0,White Hills - Ascot,"17,644"
3551,202031032.0,4906.0,Bendigo Region - North,"4,802"
3551,202011024.0,10676.0,Strathfieldsaye,"12,826"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202021029.0,5023.0,Heathcote,"4,999"
3551,202031033.0,7230.0,Loddon,"6,928"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202031032.0,4906.0,Bendigo Region - North,"4,802"
3551,202011023.0,5500.0,Maiden Gully,"6,882"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,123021443.0,,,
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202031033.0,7230.0,Loddon,"6,928"
3551,216011410.0,4166.0,Rushworth,"3,916"
3551,216011410.0,4166.0,Rushworth,"3,916"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202031033.0,7230.0,Loddon,"6,928"
3551,201031017.0,5475.0,Maryborough Region,"5,509"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202021026.0,8306.0,Bendigo Region - South,"9,332"
3551,202011024.0,10676.0,Strathfieldsaye,"12,826"
3551,202031033.0,7230.0,Loddon,"6,928"
3551,216011410.0,4166.0,Rushworth,"3,916"
3551,202031033.0,7230.0,Loddon,"6,928"
3551,202031032.0,4906.0,Bendigo Region - North,"4,802"
3551,202031033.0,7230.0,Loddon,"6,928"
