DATAFLOW,SEXP: Sex,INCP: Total personal income (weekly),AGEP: Age,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213051582: Tarneit (West) - Mount Cottrell,SA2: Statistical Area Level 2,2: Victoria,2021,3557
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209041223: Thomastown,SA2: Statistical Area Level 2,2: Victoria,2021,16884
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213041577: Melton,SA2: Statistical Area Level 2,2: Victoria,2021,3248
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206011106: Brunswick East,SA2: Statistical Area Level 2,2: Victoria,2021,11504
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214021385: Somerville,SA2: Statistical Area Level 2,2: Victoria,2021,7333
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214021381: Mount Eliza,SA2: Statistical Area Level 2,2: Victoria,2021,7730
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213031349: Maribyrnong,SA2: Statistical Area Level 2,2: Victoria,2021,10841
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,217041479: Warrnambool - North,SA2: Statistical Area Level 2,2: Victoria,2021,18199
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215021469: Mildura - North,SA2: Statistical Area Level 2,2: Victoria,2021,7702
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,217031476: Otway,SA2: Statistical Area Level 2,2: Victoria,2021,1771
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211051275: Chirnside Park,SA2: Statistical Area Level 2,2: Victoria,2021,4887
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216021412: Moira,SA2: Statistical Area Level 2,2: Victoria,2021,2354
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,217031472: Colac,SA2: Statistical Area Level 2,2: Victoria,2021,5461
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212051319: Ashwood - Chadstone,SA2: Statistical Area Level 2,2: Victoria,2021,16276
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205051103: Sale,SA2: Statistical Area Level 2,2: Victoria,2021,12493
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215031405: Swan Hill Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,5305
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211021262: Warrandyte - Wonga Park,SA2: Statistical Area Level 2,2: Victoria,2021,8448
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213051362: Hoppers Crossing - South,SA2: Statistical Area Level 2,2: Victoria,2021,7535
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,216031593: Kialla,SA2: Statistical Area Level 2,2: Victoria,2021,3637
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213051466: Point Cook - South,SA2: Statistical Area Level 2,2: Victoria,2021,12963
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210011533: Avondale Heights,SA2: Statistical Area Level 2,2: Victoria,2021,4994
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201031013: Avoca,SA2: Statistical Area Level 2,2: Victoria,2021,1471
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206041121: Kensington (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,9185
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,210051242: Broadmeadows,SA2: Statistical Area Level 2,2: Victoria,2021,5177
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211011448: Ferntree Gully (South) - Upper Ferntree Gully,SA2: Statistical Area Level 2,2: Victoria,2021,6162
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214011371: Frankston,SA2: Statistical Area Level 2,2: Victoria,2021,10283
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210021233: Macedon,SA2: Statistical Area Level 2,2: Victoria,2021,2793
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215031401: Gannawarra,SA2: Statistical Area Level 2,2: Victoria,2021,2900
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203021044: Leopold,SA2: Statistical Area Level 2,2: Victoria,2021,5701
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215011393: West Wimmera,SA2: Statistical Area Level 2,2: Victoria,2021,1136
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206031502: Essendon - East,SA2: Statistical Area Level 2,2: Victoria,2021,5019
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213011333: Kings Park (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,5750
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211011251: Bayswater,SA2: Statistical Area Level 2,2: Victoria,2021,5392
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209021526: Reservoir - South West,SA2: Statistical Area Level 2,2: Victoria,2021,5676
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208011170: Brighton East,SA2: Statistical Area Level 2,2: Victoria,2021,7033
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211011257: Rowville - North,SA2: Statistical Area Level 2,2: Victoria,2021,3121
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206031113: Ascot Vale,SA2: Statistical Area Level 2,2: Victoria,2021,6450
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206041119: East Melbourne,SA2: Statistical Area Level 2,2: Victoria,2021,4609
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215021470: Mildura - South,SA2: Statistical Area Level 2,2: Victoria,2021,13349
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,210051250: Tullamarine,SA2: Statistical Area Level 2,2: Victoria,2021,2823
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212031561: Hampton Park - East,SA2: Statistical Area Level 2,2: Victoria,2021,4891
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212021453: Endeavour Hills - North,SA2: Statistical Area Level 2,2: Victoria,2021,4976
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205011077: Mount Baw Baw Region,SA2: Statistical Area Level 2,2: Victoria,2021,2774
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206061136: Prahran - Windsor,SA2: Statistical Area Level 2,2: Victoria,2021,8969
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212021553: Berwick - South East,SA2: Statistical Area Level 2,2: Victoria,2021,13539
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209021429: Preston - West,SA2: Statistical Area Level 2,2: Victoria,2021,5527
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210051445: Mickleham - Yuroke,SA2: Statistical Area Level 2,2: Victoria,2021,8244
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214021381: Mount Eliza,SA2: Statistical Area Level 2,2: Victoria,2021,14888
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208021178: Caulfield - South,SA2: Statistical Area Level 2,2: Victoria,2021,14950
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,217011420: Glenelg (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,3841
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212041310: Clayton South,SA2: Statistical Area Level 2,2: Victoria,2021,5917
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211051278: Lilydale - Coldstream,SA2: Statistical Area Level 2,2: Victoria,2021,8356
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201031016: Maryborough (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,3294
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211031265: Croydon Hills - Warranwood,SA2: Statistical Area Level 2,2: Victoria,2021,14729
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209021524: Reservoir - North West,SA2: Statistical Area Level 2,2: Victoria,2021,4169
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204031492: Wodonga,SA2: Statistical Area Level 2,2: Victoria,2021,6455
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214011373: Frankston South,SA2: Statistical Area Level 2,2: Victoria,2021,7950
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208041194: Malvern - Glen Iris,SA2: Statistical Area Level 2,2: Victoria,2021,17266
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211051286: Yarra Valley,SA2: Statistical Area Level 2,2: Victoria,2021,13803
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204021065: Rutherglen,SA2: Statistical Area Level 2,2: Victoria,2021,3386
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211021261: Donvale - Park Orchards,SA2: Statistical Area Level 2,2: Victoria,2021,6510
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211011446: Boronia,SA2: Statistical Area Level 2,2: Victoria,2021,19578
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,203031051: Portarlington,SA2: Statistical Area Level 2,2: Victoria,2021,4109
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211051282: Mount Dandenong - Olinda,SA2: Statistical Area Level 2,2: Victoria,2021,4013
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205031090: Leongatha,SA2: Statistical Area Level 2,2: Victoria,2021,9410
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209031213: Plenty - Yarrambat,SA2: Statistical Area Level 2,2: Victoria,2021,7783
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213011337: Sunshine North,SA2: Statistical Area Level 2,2: Victoria,2021,4967
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215021396: Merbein,SA2: Statistical Area Level 2,2: Victoria,2021,1981
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209041528: Doreen - South,SA2: Statistical Area Level 2,2: Victoria,2021,7580
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,216031418: Shepparton Surrounds - East,SA2: Statistical Area Level 2,2: Victoria,2021,1540
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011569: Deer Park,SA2: Statistical Area Level 2,2: Victoria,2021,14339
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209041435: South Morang - North,SA2: Statistical Area Level 2,2: Victoria,2021,4689
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,202011018: Bendigo,SA2: Statistical Area Level 2,2: Victoria,2021,12668
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209031209: Eltham,SA2: Statistical Area Level 2,2: Victoria,2021,9254
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209031212: Panton Hill - St Andrews,SA2: Statistical Area Level 2,2: Victoria,2021,2135
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203021488: Norlane,SA2: Statistical Area Level 2,2: Victoria,2021,3924
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212021297: Hallam,SA2: Statistical Area Level 2,2: Victoria,2021,4562
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210021235: Romsey,SA2: Statistical Area Level 2,2: Victoria,2021,4333
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041225: Whittlesea,SA2: Statistical Area Level 2,2: Victoria,2021,4348
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210031439: Gowanbrae,SA2: Statistical Area Level 2,2: Victoria,2021,2511
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208031187: Chelsea Heights,SA2: Statistical Area Level 2,2: Victoria,2021,2274
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203021039: Geelong,SA2: Statistical Area Level 2,2: Victoria,2021,6202
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210041240: Sunbury,SA2: Statistical Area Level 2,2: Victoria,2021,5470
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205051102: Rosedale,SA2: Statistical Area Level 2,2: Victoria,2021,4154
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212021455: Narre Warren - North East,SA2: Statistical Area Level 2,2: Victoria,2021,10903
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207011152: Hawthorn East,SA2: Statistical Area Level 2,2: Victoria,2021,7141
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205041096: Morwell,SA2: Statistical Area Level 2,2: Victoria,2021,6100
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,216021413: Numurkah,SA2: Statistical Area Level 2,2: Victoria,2021,5200
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,217011422: Portland,SA2: Statistical Area Level 2,2: Victoria,2021,9468
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216031419: Shepparton Surrounds - West,SA2: Statistical Area Level 2,2: Victoria,2021,8562
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204011062: Yea,SA2: Statistical Area Level 2,2: Victoria,2021,1849
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208031191: Moorabbin - Heatherton,SA2: Statistical Area Level 2,2: Victoria,2021,3563
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211031268: Ringwood North,SA2: Statistical Area Level 2,2: Victoria,2021,4051
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206011498: Coburg - West,SA2: Statistical Area Level 2,2: Victoria,2021,5997
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212011289: Emerald - Cockatoo,SA2: Statistical Area Level 2,2: Victoria,2021,7422
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205021083: Lake King,SA2: Statistical Area Level 2,2: Victoria,2021,0
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210021232: Gisborne,SA2: Statistical Area Level 2,2: Victoria,2021,11047
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,216031416: Shepparton - North,SA2: Statistical Area Level 2,2: Victoria,2021,7702
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206031115: Flemington,SA2: Statistical Area Level 2,2: Victoria,2021,7886
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215021399: Red Cliffs,SA2: Statistical Area Level 2,2: Victoria,2021,4995
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,216021411: Cobram,SA2: Statistical Area Level 2,2: Victoria,2021,2705
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212051568: Clayton - Central,SA2: Statistical Area Level 2,2: Victoria,2021,4983
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211031452: Croydon South,SA2: Statistical Area Level 2,2: Victoria,2021,3905
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204011058: Nagambie,SA2: Statistical Area Level 2,2: Victoria,2021,1916
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212011549: Pakenham - North East,SA2: Statistical Area Level 2,2: Victoria,2021,5643
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206021499: Northcote - East,SA2: Statistical Area Level 2,2: Victoria,2021,6019
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210011231: Strathmore,SA2: Statistical Area Level 2,2: Victoria,2021,4001
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203021485: Charlemont,SA2: Statistical Area Level 2,2: Victoria,2021,8148
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216031594: Shepparton - South East,SA2: Statistical Area Level 2,2: Victoria,2021,13251
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212041317: Springvale,SA2: Statistical Area Level 2,2: Victoria,2021,19023
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215011391: St Arnaud,SA2: Statistical Area Level 2,2: Victoria,2021,1484
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204021066: Wangaratta,SA2: Statistical Area Level 2,2: Victoria,2021,7646
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210051545: Roxburgh Park - North,SA2: Statistical Area Level 2,2: Victoria,2021,10973
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,210031536: Glenroy - West,SA2: Statistical Area Level 2,2: Victoria,2021,3678
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,203021044: Leopold,SA2: Statistical Area Level 2,2: Victoria,2021,5165
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011334: St Albans - North,SA2: Statistical Area Level 2,2: Victoria,2021,17088
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205021080: Alps - East,SA2: Statistical Area Level 2,2: Victoria,2021,0
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211031267: Ringwood East,SA2: Statistical Area Level 2,2: Victoria,2021,8280
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214021379: Hastings - Somers,SA2: Statistical Area Level 2,2: Victoria,2021,10030
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209041221: Mill Park - South,SA2: Statistical Area Level 2,2: Victoria,2021,9476
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211041272: Vermont,SA2: Statistical Area Level 2,2: Victoria,2021,8729
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213011329: Cairnlea,SA2: Statistical Area Level 2,2: Victoria,2021,3959
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,210011226: Airport West,SA2: Statistical Area Level 2,2: Victoria,2021,3539
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209041532: Mernda - South,SA2: Statistical Area Level 2,2: Victoria,2021,4192
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215031403: Robinvale,SA2: Statistical Area Level 2,2: Victoria,2021,3051
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210011227: Essendon Airport,SA2: Statistical Area Level 2,2: Victoria,2021,13
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208011168: Beaumaris,SA2: Statistical Area Level 2,2: Victoria,2021,5494
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204011055: Euroa,SA2: Statistical Area Level 2,2: Victoria,2021,2899
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203031490: Ocean Grove,SA2: Statistical Area Level 2,2: Victoria,2021,8296
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011335: St Albans - South,SA2: Statistical Area Level 2,2: Victoria,2021,14732
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205021086: Paynesville,SA2: Statistical Area Level 2,2: Victoria,2021,6264
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205031089: Korumburra,SA2: Statistical Area Level 2,2: Victoria,2021,4143
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214021383: Point Nepean,SA2: Statistical Area Level 2,2: Victoria,2021,8414
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211051275: Chirnside Park,SA2: Statistical Area Level 2,2: Victoria,2021,4586
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208011172: Hampton,SA2: Statistical Area Level 2,2: Victoria,2021,14998
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204011059: Seymour,SA2: Statistical Area Level 2,2: Victoria,2021,5577
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215021399: Red Cliffs,SA2: Statistical Area Level 2,2: Victoria,2021,2477
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205041096: Morwell,SA2: Statistical Area Level 2,2: Victoria,2021,11932
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214021384: Rosebud - McCrae,SA2: Statistical Area Level 2,2: Victoria,2021,9195
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215021398: Mildura Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,1423
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205031093: Wonthaggi - Inverloch,SA2: Statistical Area Level 2,2: Victoria,2021,11000
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205011079: Warragul,SA2: Statistical Area Level 2,2: Victoria,2021,9897
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215031404: Swan Hill,SA2: Statistical Area Level 2,2: Victoria,2021,9037
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210051246: Greenvale - Bulla,SA2: Statistical Area Level 2,2: Victoria,2021,8647
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208021176: Carnegie,SA2: Statistical Area Level 2,2: Victoria,2021,8302
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211051274: Belgrave - Selby,SA2: Statistical Area Level 2,2: Victoria,2021,4039
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211041271: Nunawading,SA2: Statistical Area Level 2,2: Victoria,2021,5300
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211051279: Monbulk - Silvan,SA2: Statistical Area Level 2,2: Victoria,2021,4732
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214021378: Flinders,SA2: Statistical Area Level 2,2: Victoria,2021,2642
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215031400: Buloke,SA2: Statistical Area Level 2,2: Victoria,2021,2703
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213011331: Delahey,SA2: Statistical Area Level 2,2: Victoria,2021,3296
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211011255: Lysterfield,SA2: Statistical Area Level 2,2: Victoria,2021,5459
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213051468: Werribee - West,SA2: Statistical Area Level 2,2: Victoria,2021,17168
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213051582: Tarneit (West) - Mount Cottrell,SA2: Statistical Area Level 2,2: Victoria,2021,3374
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213041573: Eynesbury - Exford,SA2: Statistical Area Level 2,2: Victoria,2021,2130
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207011150: Glen Iris - East,SA2: Statistical Area Level 2,2: Victoria,2021,7112
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206011109: Pascoe Vale South,SA2: Statistical Area Level 2,2: Victoria,2021,8503
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206041118: Docklands,SA2: Statistical Area Level 2,2: Victoria,2021,6879
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206061138: Toorak,SA2: Statistical Area Level 2,2: Victoria,2021,11535
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206061515: South Yarra - North,SA2: Statistical Area Level 2,2: Victoria,2021,10605
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213041462: Burnside Heights,SA2: Statistical Area Level 2,2: Victoria,2021,2197
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208021180: Hughesdale,SA2: Statistical Area Level 2,2: Victoria,2021,3061
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210051441: Craigieburn - Central,SA2: Statistical Area Level 2,2: Victoria,2021,6378
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041528: Doreen - South,SA2: Statistical Area Level 2,2: Victoria,2021,3997
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215011393: West Wimmera,SA2: Statistical Area Level 2,2: Victoria,2021,2311
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211051278: Lilydale - Coldstream,SA2: Statistical Area Level 2,2: Victoria,2021,16176
